County/Area,Claim Type,Month,Yr,Date,Claims,Last month claims,Last year claims,Month net change,Year net change,,,
DOUGLAS,Initial claims,1,2019,1/1/19,277,364,220,-87,57,,,
FERRY,Initial claims,1,2019,1/1/19,71,67,41,4,30,,,
FRANKLIN,Initial claims,1,2019,1/1/19,457,626,485,-169,-28,,,
GARFIELD,Initial claims,1,2019,1/1/19,19,8,7,11,12,,,
GRANT,Initial claims,1,2019,1/1/19,545,971,622,-426,-77,,,
GRAYS HARBOR,Initial claims,1,2019,1/1/19,353,456,322,-103,31,,,
ISLAND,Initial claims,1,2019,1/1/19,231,213,199,18,32,,,
JEFFERSON,Initial claims,1,2019,1/1/19,88,100,89,-12,-1,,,
KING,Initial claims,1,2019,1/1/19,6952,5115,5803,1837,1149,,,
KITSAP,Initial claims,1,2019,1/1/19,860,758,741,102,119,,,
KITTITAS,Initial claims,1,2019,1/1/19,227,215,215,12,12,,,
KLICKITAT,Initial claims,1,2019,1/1/19,115,129,109,-14,6,,,
LEWIS,Initial claims,1,2019,1/1/19,387,503,399,-116,-12,,,
LINCOLN,Initial claims,1,2019,1/1/19,42,51,37,-9,5,,,
MASON,Initial claims,1,2019,1/1/19,254,271,226,-17,28,,,
OKANOGAN,Initial claims,1,2019,1/1/19,295,444,252,-149,43,,,
PACIFIC,Initial claims,1,2019,1/1/19,75,102,76,-27,-1,,,
PEND OREILLE,Initial claims,1,2019,1/1/19,67,85,56,-18,11,,,
PIERCE,Initial claims,1,2019,1/1/19,3730,3449,3431,281,299,,,
SAN JUAN,Initial claims,1,2019,1/1/19,46,40,36,6,10,,,
SKAGIT,Initial claims,1,2019,1/1/19,573,761,589,-188,-16,,,
SKAMANIA,Initial claims,1,2019,1/1/19,37,79,43,-42,-6,,,
SNOHOMISH,Initial claims,1,2019,1/1/19,2877,2629,2679,248,198,,,
SPOKANE,Initial claims,1,2019,1/1/19,2360,2938,2150,-578,210,,,
STEVENS,Initial claims,1,2019,1/1/19,267,364,265,-97,2,,,
THURSTON,Initial claims,1,2019,1/1/19,1048,1073,1014,-25,34,,,
WAHKIAKUM,Initial claims,1,2019,1/1/19,18,5,12,13,6,,,
WALLA WALLA,Initial claims,1,2019,1/1/19,201,283,213,-82,-12,,,
WHATCOM,Initial claims,1,2019,1/1/19,1014,1062,851,-48,163,,,
WHITMAN,Initial claims,1,2019,1/1/19,85,59,60,26,25,,,
YAKIMA,Initial claims,1,2019,1/1/19,1703,2563,1518,-860,185,,,
WASHINGTON STATE,Initial claims,1,2019,1/1/19,29061,30187,26398,-1126,2663,,,
ADAMS,Continued claims,2,2019,2/1/19,334,336,417,-2,-83,,,
ASOTIN,Continued claims,2,2019,2/1/19,118,125,116,-7,2,,,
BENTON,Continued claims,2,2019,2/1/19,2677,2446,2130,231,547,,,
CHELAN,Continued claims,2,2019,2/1/19,1234,1208,1126,26,108,,,
CLALLAM,Continued claims,2,2019,2/1/19,881,805,634,76,247,,,
CLARK,Continued claims,2,2019,2/1/19,2553,2747,2392,-194,161,,,
COLUMBIA,Continued claims,2,2019,2/1/19,40,36,44,4,-4,,,
COWLITZ,Continued claims,2,2019,2/1/19,1001,1040,1018,-39,-17,,,
DOUGLAS,Continued claims,2,2019,2/1/19,682,688,636,-6,46,,,
FERRY,Continued claims,2,2019,2/1/19,158,151,175,7,-17,,,
FRANKLIN,Continued claims,2,2019,2/1/19,1591,1490,1295,101,296,,,
GARFIELD,Continued claims,2,2019,2/1/19,23,25,20,-2,3,,,
GRANT,Continued claims,2,2019,2/1/19,1842,1887,1589,-45,253,,,
GRAYS HARBOR,Continued claims,2,2019,2/1/19,886,902,763,-16,123,,,
ISLAND,Continued claims,2,2019,2/1/19,497,485,454,12,43,,,
JEFFERSON,Continued claims,2,2019,2/1/19,225,196,201,29,24,,,
KING,Continued claims,2,2019,2/1/19,13895,13988,13062,-93,833,,,
KITSAP,Continued claims,2,2019,2/1/19,1783,1726,1488,57,295,,,
KITTITAS,Continued claims,2,2019,2/1/19,516,483,450,33,66,,,
KLICKITAT,Continued claims,2,2019,2/1/19,233,262,205,-29,28,,,
LEWIS,Continued claims,2,2019,2/1/19,920,942,822,-22,98,,,
LINCOLN,Continued claims,2,2019,2/1/19,97,103,79,-6,18,,,
MASON,Continued claims,2,2019,2/1/19,596,552,522,44,74,,,
OKANOGAN,Continued claims,2,2019,2/1/19,883,944,749,-61,134,,,
PACIFIC,Continued claims,2,2019,2/1/19,212,236,175,-24,37,,,
PEND OREILLE,Continued claims,2,2019,2/1/19,179,185,144,-6,35,,,
PIERCE,Continued claims,2,2019,2/1/19,8164,7650,7110,514,1054,,,
SAN JUAN,Continued claims,2,2019,2/1/19,87,83,95,4,-8,,,
SKAGIT,Continued claims,2,2019,2/1/19,1481,1376,1149,105,332,,,
SKAMANIA,Continued claims,2,2019,2/1/19,101,118,106,-17,-5,,,
SNOHOMISH,Continued claims,2,2019,2/1/19,6693,5942,5670,751,1023,,,
SPOKANE,Continued claims,2,2019,2/1/19,5591,5739,5158,-148,433,,,
STEVENS,Continued claims,2,2019,2/1/19,666,673,708,-7,-42,,,
THURSTON,Continued claims,2,2019,2/1/19,2308,2219,2070,89,238,,,
WAHKIAKUM,Continued claims,2,2019,2/1/19,30,28,21,2,9,,,
WALLA WALLA,Continued claims,2,2019,2/1/19,564,564,517,0,47,,,
WHATCOM,Continued claims,2,2019,2/1/19,2213,1962,1681,251,532,,,
WHITMAN,Continued claims,2,2019,2/1/19,137,149,145,-12,-8,,,
YAKIMA,Continued claims,2,2019,2/1/19,5838,5855,4330,-17,1508,,,
WASHINGTON STATE,Continued claims,2,2019,2/1/19,67929,66346,59466,1583,8463,,,
ADAMS,Initial claims,2,2019,2/1/19,149,75,214,74,-65,,,
ASOTIN,Initial claims,2,2019,2/1/19,36,46,34,-10,2,,,
BENTON,Initial claims,2,2019,2/1/19,1439,1004,588,435,851,,,
CHELAN,Initial claims,2,2019,2/1/19,444,525,304,-81,140,,,
CLALLAM,Initial claims,2,2019,2/1/19,445,319,189,126,256,,,
CLARK,Initial claims,2,2019,2/1/19,1132,1342,964,-210,168,,,
COLUMBIA,Initial claims,2,2019,2/1/19,13,16,10,-3,3,,,
COWLITZ,Initial claims,2,2019,2/1/19,501,460,378,41,123,,,
DOUGLAS,Initial claims,2,2019,2/1/19,230,277,153,-47,77,,,
FERRY,Initial claims,2,2019,2/1/19,39,71,38,-32,1,,,
FRANKLIN,Initial claims,2,2019,2/1/19,749,457,302,292,447,,,
GARFIELD,Initial claims,2,2019,2/1/19,2,19,1,-17,1,,,
GRANT,Initial claims,2,2019,2/1/19,682,545,405,137,277,,,
GRAYS HARBOR,Initial claims,2,2019,2/1/19,508,353,312,155,196,,,
ISLAND,Initial claims,2,2019,2/1/19,275,231,148,44,127,,,
JEFFERSON,Initial claims,2,2019,2/1/19,118,88,67,30,51,,,
KING,Initial claims,2,2019,2/1/19,5841,6952,4535,-1111,1306,,,
KITSAP,Initial claims,2,2019,2/1/19,785,860,517,-75,268,,,
KITTITAS,Initial claims,2,2019,2/1/19,203,227,133,-24,70,,,
KLICKITAT,Initial claims,2,2019,2/1/19,75,115,71,-40,4,,,
LEWIS,Initial claims,2,2019,2/1/19,474,387,301,87,173,,,
LINCOLN,Initial claims,2,2019,2/1/19,36,42,26,-6,10,,,
MASON,Initial claims,2,2019,2/1/19,301,254,189,47,112,,,
OKANOGAN,Initial claims,2,2019,2/1/19,251,295,184,-44,67,,,
PACIFIC,Initial claims,2,2019,2/1/19,102,75,80,27,22,,,
PEND OREILLE,Initial claims,2,2019,2/1/19,58,67,36,-9,22,,,
PIERCE,Initial claims,2,2019,2/1/19,4458,3730,2757,728,1701,,,
SAN JUAN,Initial claims,2,2019,2/1/19,29,46,21,-17,8,,,
SKAGIT,Initial claims,2,2019,2/1/19,918,573,432,345,486,,,
SKAMANIA,Initial claims,2,2019,2/1/19,59,37,31,22,28,,,
SNOHOMISH,Initial claims,2,2019,2/1/19,3829,2877,2072,952,1757,,,
SPOKANE,Initial claims,2,2019,2/1/19,1954,2360,1509,-406,445,,,
STEVENS,Initial claims,2,2019,2/1/19,263,267,219,-4,44,,,
THURSTON,Initial claims,2,2019,2/1/19,1165,1048,734,117,431,,,
WAHKIAKUM,Initial claims,2,2019,2/1/19,13,18,10,-5,3,,,
WALLA WALLA,Initial claims,2,2019,2/1/19,251,201,128,50,123,,,
WHATCOM,Initial claims,2,2019,2/1/19,1209,1014,565,195,644,,,
WHITMAN,Initial claims,2,2019,2/1/19,56,85,34,-29,22,,,
YAKIMA,Initial claims,2,2019,2/1/19,2138,1703,1013,435,1125,,,
WASHINGTON STATE,Initial claims,2,2019,2/1/19,31230,29061,19704,2169,11526,,,
ADAMS,Continued claims,3,2019,3/1/19,326,334,232,-8,94,,,
ASOTIN,Continued claims,3,2019,3/1/19,114,118,110,-4,4,,,
BENTON,Continued claims,3,2019,3/1/19,2631,2677,1913,-46,718,,,
CHELAN,Continued claims,3,2019,3/1/19,1174,1234,1022,-60,152,,,
CLALLAM,Continued claims,3,2019,3/1/19,705,881,568,-176,137,,,
CLARK,Continued claims,3,2019,3/1/19,2637,2553,2249,84,388,,,
COLUMBIA,Continued claims,3,2019,3/1/19,39,40,42,-1,-3,,,
COWLITZ,Continued claims,3,2019,3/1/19,1019,1001,947,18,72,,,
DOUGLAS,Continued claims,3,2019,3/1/19,662,682,549,-20,113,,,
FERRY,Continued claims,3,2019,3/1/19,154,158,168,-4,-14,,,
FRANKLIN,Continued claims,3,2019,3/1/19,1673,1591,1205,82,468,,,
GARFIELD,Continued claims,3,2019,3/1/19,20,23,15,-3,5,,,
GRANT,Continued claims,3,2019,3/1/19,1830,1842,1381,-12,449,,,
GRAYS HARBOR,Continued claims,3,2019,3/1/19,862,886,729,-24,133,,,
ISLAND,Continued claims,3,2019,3/1/19,418,497,464,-79,-46,,,
JEFFERSON,Continued claims,3,2019,3/1/19,189,225,182,-36,7,,,
KING,Continued claims,3,2019,3/1/19,13030,13895,12541,-865,489,,,
KITSAP,Continued claims,3,2019,3/1/19,1554,1783,1454,-229,100,,,
KITTITAS,Continued claims,3,2019,3/1/19,471,516,382,-45,89,,,
KLICKITAT,Continued claims,3,2019,3/1/19,228,233,189,-5,39,,,
LEWIS,Continued claims,3,2019,3/1/19,820,920,761,-100,59,,,
LINCOLN,Continued claims,3,2019,3/1/19,102,97,84,5,18,,,
MASON,Continued claims,3,2019,3/1/19,500,596,471,-96,29,,,
OKANOGAN,Continued claims,3,2019,3/1/19,872,883,718,-11,154,,,
PACIFIC,Continued claims,3,2019,3/1/19,211,212,174,-1,37,,,
PEND OREILLE,Continued claims,3,2019,3/1/19,189,179,150,10,39,,,
PIERCE,Continued claims,3,2019,3/1/19,7140,8164,6652,-1024,488,,,
SAN JUAN,Continued claims,3,2019,3/1/19,91,87,78,4,13,,,
SKAGIT,Continued claims,3,2019,3/1/19,1177,1481,1051,-304,126,,,
SKAMANIA,Continued claims,3,2019,3/1/19,92,101,92,-9,0,,,
SNOHOMISH,Continued claims,3,2019,3/1/19,5633,6693,5488,-1060,145,,,
SPOKANE,Continued claims,3,2019,3/1/19,5637,5591,4839,46,798,,,
STEVENS,Continued claims,3,2019,3/1/19,752,666,709,86,43,,,
THURSTON,Continued claims,3,2019,3/1/19,1982,2308,1916,-326,66,,,
WAHKIAKUM,Continued claims,3,2019,3/1/19,27,30,21,-3,6,,,
WALLA WALLA,Continued claims,3,2019,3/1/19,604,564,449,40,155,,,
WHATCOM,Continued claims,3,2019,3/1/19,1738,2213,1554,-475,184,,,
WHITMAN,Continued claims,3,2019,3/1/19,131,137,135,-6,-4,,,
YAKIMA,Continued claims,3,2019,3/1/19,5779,5838,3625,-59,2154,,,
WASHINGTON STATE,Continued claims,3,2019,3/1/19,63213,67929,55902,-4716,7311,,,
ADAMS,Initial claims,3,2019,3/1/19,94,149,38,-55,56,,,
ASOTIN,Initial claims,3,2019,3/1/19,24,36,26,-12,-2,,,
BENTON,Initial claims,3,2019,3/1/19,701,1439,640,-738,61,,,
CHELAN,Initial claims,3,2019,3/1/19,317,444,268,-127,49,,,
CLALLAM,Initial claims,3,2019,3/1/19,163,445,140,-282,23,,,
CLARK,Initial claims,3,2019,3/1/19,1037,1132,817,-95,220,,,
COLUMBIA,Initial claims,3,2019,3/1/19,7,13,8,-6,-1,,,
COWLITZ,Initial claims,3,2019,3/1/19,427,501,384,-74,43,,,
DOUGLAS,Initial claims,3,2019,3/1/19,177,230,130,-53,47,,,
FERRY,Initial claims,3,2019,3/1/19,17,39,20,-22,-3,,,
FRANKLIN,Initial claims,3,2019,3/1/19,435,749,380,-314,55,,,
GARFIELD,Initial claims,3,2019,3/1/19,3,2,7,1,-4,,,
GRANT,Initial claims,3,2019,3/1/19,488,682,326,-194,162,,,
GRAYS HARBOR,Initial claims,3,2019,3/1/19,306,508,262,-202,44,,,
ISLAND,Initial claims,3,2019,3/1/19,129,275,183,-146,-54,,,
JEFFERSON,Initial claims,3,2019,3/1/19,56,118,46,-62,10,,,
KING,Initial claims,3,2019,3/1/19,4594,5841,4611,-1247,-17,,,
KITSAP,Initial claims,3,2019,3/1/19,459,785,528,-326,-69,,,
KITTITAS,Initial claims,3,2019,3/1/19,127,203,108,-76,19,,,
KLICKITAT,Initial claims,3,2019,3/1/19,58,75,59,-17,-1,,,
LEWIS,Initial claims,3,2019,3/1/19,253,474,264,-221,-11,,,
LINCOLN,Initial claims,3,2019,3/1/19,28,36,13,-8,15,,,
MASON,Initial claims,3,2019,3/1/19,127,301,149,-174,-22,,,
OKANOGAN,Initial claims,3,2019,3/1/19,176,251,150,-75,26,,,
PACIFIC,Initial claims,3,2019,3/1/19,76,102,77,-26,-1,,,
PEND OREILLE,Initial claims,3,2019,3/1/19,35,58,40,-23,-5,,,
PIERCE,Initial claims,3,2019,3/1/19,2568,4458,2639,-1890,-71,,,
SAN JUAN,Initial claims,3,2019,3/1/19,26,29,14,-3,12,,,
SKAGIT,Initial claims,3,2019,3/1/19,403,918,405,-515,-2,,,
SKAMANIA,Initial claims,3,2019,3/1/19,25,59,27,-34,-2,,,
SNOHOMISH,Initial claims,3,2019,3/1/19,1983,3829,2102,-1846,-119,,,
SPOKANE,Initial claims,3,2019,3/1/19,1423,1954,1310,-531,113,,,
STEVENS,Initial claims,3,2019,3/1/19,199,263,203,-64,-4,,,
THURSTON,Initial claims,3,2019,3/1/19,727,1165,659,-438,68,,,
WAHKIAKUM,Initial claims,3,2019,3/1/19,10,13,13,-3,-3,,,
WALLA WALLA,Initial claims,3,2019,3/1/19,154,251,131,-97,23,,,
WHATCOM,Initial claims,3,2019,3/1/19,568,1209,598,-641,-30,,,
WHITMAN,Initial claims,3,2019,3/1/19,43,56,47,-13,-4,,,
YAKIMA,Initial claims,3,2019,3/1/19,1264,2138,827,-874,437,,,
WASHINGTON STATE,Initial claims,3,2019,3/1/19,19707,31230,18649,-11523,1058,,,
ADAMS,Continued claims,4,2019,4/1/19,350,326,164,24,186,,,
ASOTIN,Continued claims,4,2019,4/1/19,100,114,89,-14,11,,,
BENTON,Continued claims,4,2019,4/1/19,1736,2631,1720,-895,16,,,
CHELAN,Continued claims,4,2019,4/1/19,865,1174,870,-309,-5,,,
CLALLAM,Continued claims,4,2019,4/1/19,575,705,503,-130,72,,,
CLARK,Continued claims,4,2019,4/1/19,2542,2637,2343,-95,199,,,
COLUMBIA,Continued claims,4,2019,4/1/19,27,39,34,-12,-7,,,
COWLITZ,Continued claims,4,2019,4/1/19,931,1019,910,-88,21,,,
DOUGLAS,Continued claims,4,2019,4/1/19,483,662,467,-179,16,,,
FERRY,Continued claims,4,2019,4/1/19,120,154,143,-34,-23,,,
FRANKLIN,Continued claims,4,2019,4/1/19,974,1673,1005,-699,-31,,,
GARFIELD,Continued claims,4,2019,4/1/19,9,20,15,-11,-6,,,
GRANT,Continued claims,4,2019,4/1/19,1274,1830,1110,-556,164,,,
GRAYS HARBOR,Continued claims,4,2019,4/1/19,740,862,721,-122,19,,,
ISLAND,Continued claims,4,2019,4/1/19,403,418,437,-15,-34,,,
JEFFERSON,Continued claims,4,2019,4/1/19,174,189,167,-15,7,,,
KING,Continued claims,4,2019,4/1/19,12495,13030,12876,-535,-381,,,
KITSAP,Continued claims,4,2019,4/1/19,1349,1554,1373,-205,-24,,,
KITTITAS,Continued claims,4,2019,4/1/19,342,471,304,-129,38,,,
KLICKITAT,Continued claims,4,2019,4/1/19,187,228,168,-41,19,,,
LEWIS,Continued claims,4,2019,4/1/19,695,820,737,-125,-42,,,
LINCOLN,Continued claims,4,2019,4/1/19,71,102,67,-31,4,,,
MASON,Continued claims,4,2019,4/1/19,428,500,435,-72,-7,,,
OKANOGAN,Continued claims,4,2019,4/1/19,641,872,588,-231,53,,,
PACIFIC,Continued claims,4,2019,4/1/19,187,211,186,-24,1,,,
PEND OREILLE,Continued claims,4,2019,4/1/19,155,189,114,-34,41,,,
PIERCE,Continued claims,4,2019,4/1/19,6535,7140,6745,-605,-210,,,
SAN JUAN,Continued claims,4,2019,4/1/19,62,91,62,-29,0,,,
SKAGIT,Continued claims,4,2019,4/1/19,1044,1177,994,-133,50,,,
SKAMANIA,Continued claims,4,2019,4/1/19,59,92,84,-33,-25,,,
SNOHOMISH,Continued claims,4,2019,4/1/19,5097,5633,5467,-536,-370,,,
SPOKANE,Continued claims,4,2019,4/1/19,4263,5637,3835,-1374,428,,,
STEVENS,Continued claims,4,2019,4/1/19,574,752,586,-178,-12,,,
THURSTON,Continued claims,4,2019,4/1/19,1850,1982,1858,-132,-8,,,
WAHKIAKUM,Continued claims,4,2019,4/1/19,19,27,23,-8,-4,,,
WALLA WALLA,Continued claims,4,2019,4/1/19,354,604,341,-250,13,,,
WHATCOM,Continued claims,4,2019,4/1/19,1538,1738,1394,-200,144,,,
WHITMAN,Continued claims,4,2019,4/1/19,95,131,116,-36,-21,,,
YAKIMA,Continued claims,4,2019,4/1/19,3929,5779,3145,-1850,784,,,
WASHINGTON STATE,Continued claims,4,2019,4/1/19,53272,63213,52196,-9941,1076,,,
ADAMS,Initial claims,4,2019,4/1/19,278,94,36,184,242,,,
ASOTIN,Initial claims,4,2019,4/1/19,58,24,34,34,24,,,
BENTON,Initial claims,4,2019,4/1/19,699,701,742,-2,-43,,,
CHELAN,Initial claims,4,2019,4/1/19,342,317,332,25,10,,,
CLALLAM,Initial claims,4,2019,4/1/19,181,163,158,18,23,,,
CLARK,Initial claims,4,2019,4/1/19,1083,1037,998,46,85,,,
COLUMBIA,Initial claims,4,2019,4/1/19,10,7,7,3,3,,,
COWLITZ,Initial claims,4,2019,4/1/19,404,427,339,-23,65,,,
DOUGLAS,Initial claims,4,2019,4/1/19,187,177,158,10,29,,,
FERRY,Initial claims,4,2019,4/1/19,21,17,25,4,-4,,,
FRANKLIN,Initial claims,4,2019,4/1/19,343,435,538,-92,-195,,,
GARFIELD,Initial claims,4,2019,4/1/19,2,3,3,-1,-1,,,
GRANT,Initial claims,4,2019,4/1/19,373,488,266,-115,107,,,
GRAYS HARBOR,Initial claims,4,2019,4/1/19,273,306,285,-33,-12,,,
ISLAND,Initial claims,4,2019,4/1/19,194,129,150,65,44,,,
JEFFERSON,Initial claims,4,2019,4/1/19,66,56,46,10,20,,,
KING,Initial claims,4,2019,4/1/19,5162,4594,4894,568,268,,,
KITSAP,Initial claims,4,2019,4/1/19,524,459,560,65,-36,,,
KITTITAS,Initial claims,4,2019,4/1/19,116,127,109,-11,7,,,
KLICKITAT,Initial claims,4,2019,4/1/19,63,58,53,5,10,,,
LEWIS,Initial claims,4,2019,4/1/19,335,253,313,82,22,,,
LINCOLN,Initial claims,4,2019,4/1/19,15,28,11,-13,4,,,
MASON,Initial claims,4,2019,4/1/19,147,127,161,20,-14,,,
OKANOGAN,Initial claims,4,2019,4/1/19,187,176,137,11,50,,,
PACIFIC,Initial claims,4,2019,4/1/19,64,76,44,-12,20,,,
PEND OREILLE,Initial claims,4,2019,4/1/19,40,35,32,5,8,,,
PIERCE,Initial claims,4,2019,4/1/19,2842,2568,2705,274,137,,,
SAN JUAN,Initial claims,4,2019,4/1/19,20,26,9,-6,11,,,
SKAGIT,Initial claims,4,2019,4/1/19,561,403,418,158,143,,,
SKAMANIA,Initial claims,4,2019,4/1/19,32,25,30,7,2,,,
SNOHOMISH,Initial claims,4,2019,4/1/19,2261,1983,2030,278,231,,,
SPOKANE,Initial claims,4,2019,4/1/19,1418,1423,1274,-5,144,,,
STEVENS,Initial claims,4,2019,4/1/19,127,199,135,-72,-8,,,
THURSTON,Initial claims,4,2019,4/1/19,786,727,686,59,100,,,
WAHKIAKUM,Initial claims,4,2019,4/1/19,6,10,10,-4,-4,,,
WALLA WALLA,Initial claims,4,2019,4/1/19,108,154,91,-46,17,,,
WHATCOM,Initial claims,4,2019,4/1/19,694,568,549,126,145,,,
WHITMAN,Initial claims,4,2019,4/1/19,30,43,28,-13,2,,,
YAKIMA,Initial claims,4,2019,4/1/19,1205,1264,972,-59,233,,,
WASHINGTON STATE,Initial claims,4,2019,4/1/19,21257,19707,19368,1550,1889,,,
ADAMS,Continued claims,5,2019,5/1/19,139,350,113,-211,26,,,
ASOTIN,Continued claims,5,2019,5/1/19,88,100,74,-12,14,,,
BENTON,Continued claims,5,2019,5/1/19,1455,1736,1492,-281,-37,,,
CHELAN,Continued claims,5,2019,5/1/19,693,865,704,-172,-11,,,
CLALLAM,Continued claims,5,2019,5/1/19,432,575,392,-143,40,,,
CLARK,Continued claims,5,2019,5/1/19,2312,2542,2010,-230,302,,,
COLUMBIA,Continued claims,5,2019,5/1/19,21,27,26,-6,-5,,,
COWLITZ,Continued claims,5,2019,5/1/19,853,931,722,-78,131,,,
DOUGLAS,Continued claims,5,2019,5/1/19,328,483,338,-155,-10,,,
FERRY,Continued claims,5,2019,5/1/19,69,120,90,-51,-21,,,
FRANKLIN,Continued claims,5,2019,5/1/19,725,974,808,-249,-83,,,
GARFIELD,Continued claims,5,2019,5/1/19,9,9,8,0,1,,,
GRANT,Continued claims,5,2019,5/1/19,874,1274,911,-400,-37,,,
GRAYS HARBOR,Continued claims,5,2019,5/1/19,610,740,571,-130,39,,,
ISLAND,Continued claims,5,2019,5/1/19,391,403,392,-12,-1,,,
JEFFERSON,Continued claims,5,2019,5/1/19,151,174,129,-23,22,,,
KING,Continued claims,5,2019,5/1/19,11724,12495,11790,-771,-66,,,
KITSAP,Continued claims,5,2019,5/1/19,1200,1349,1181,-149,19,,,
KITTITAS,Continued claims,5,2019,5/1/19,260,342,239,-82,21,,,
KLICKITAT,Continued claims,5,2019,5/1/19,143,187,138,-44,5,,,
LEWIS,Continued claims,5,2019,5/1/19,572,695,562,-123,10,,,
LINCOLN,Continued claims,5,2019,5/1/19,40,71,48,-31,-8,,,
MASON,Continued claims,5,2019,5/1/19,361,428,404,-67,-43,,,
OKANOGAN,Continued claims,5,2019,5/1/19,447,641,369,-194,78,,,
PACIFIC,Continued claims,5,2019,5/1/19,167,187,146,-20,21,,,
PEND OREILLE,Continued claims,5,2019,5/1/19,94,155,72,-61,22,,,
PIERCE,Continued claims,5,2019,5/1/19,5882,6535,5792,-653,90,,,
SAN JUAN,Continued claims,5,2019,5/1/19,48,62,52,-14,-4,,,
SKAGIT,Continued claims,5,2019,5/1/19,1011,1044,787,-33,224,,,
SKAMANIA,Continued claims,5,2019,5/1/19,61,59,59,2,2,,,
SNOHOMISH,Continued claims,5,2019,5/1/19,4621,5097,4669,-476,-48,,,
SPOKANE,Continued claims,5,2019,5/1/19,3199,4263,2977,-1064,222,,,
STEVENS,Continued claims,5,2019,5/1/19,387,574,368,-187,19,,,
THURSTON,Continued claims,5,2019,5/1/19,1665,1850,1545,-185,120,,,
WAHKIAKUM,Continued claims,5,2019,5/1/19,16,19,21,-3,-5,,,
WALLA WALLA,Continued claims,5,2019,5/1/19,269,354,265,-85,4,,,
WHATCOM,Continued claims,5,2019,5/1/19,1403,1538,1187,-135,216,,,
WHITMAN,Continued claims,5,2019,5/1/19,83,95,84,-12,-1,,,
YAKIMA,Continued claims,5,2019,5/1/19,2948,3929,2373,-981,575,,,
WASHINGTON STATE,Continued claims,5,2019,5/1/19,45751,53272,44369,-7521,1382,,,
ADAMS,Initial claims,5,2019,5/1/19,57,278,43,-221,14,,,
ASOTIN,Initial claims,5,2019,5/1/19,29,58,26,-29,3,,,
BENTON,Initial claims,5,2019,5/1/19,767,699,754,68,13,,,
CHELAN,Initial claims,5,2019,5/1/19,320,342,241,-22,79,,,
CLALLAM,Initial claims,5,2019,5/1/19,166,181,135,-15,31,,,
CLARK,Initial claims,5,2019,5/1/19,975,1083,788,-108,187,,,
COLUMBIA,Initial claims,5,2019,5/1/19,6,10,11,-4,-5,,,
COWLITZ,Initial claims,5,2019,5/1/19,395,404,303,-9,92,,,
DOUGLAS,Initial claims,5,2019,5/1/19,129,187,131,-58,-2,,,
FERRY,Initial claims,5,2019,5/1/19,9,21,9,-12,0,,,
FRANKLIN,Initial claims,5,2019,5/1/19,515,343,488,172,27,,,
GARFIELD,Initial claims,5,2019,5/1/19,3,2,4,1,-1,,,
GRANT,Initial claims,5,2019,5/1/19,320,373,385,-53,-65,,,
GRAYS HARBOR,Initial claims,5,2019,5/1/19,275,273,244,2,31,,,
ISLAND,Initial claims,5,2019,5/1/19,152,194,129,-42,23,,,
JEFFERSON,Initial claims,5,2019,5/1/19,47,66,44,-19,3,,,
KING,Initial claims,5,2019,5/1/19,4278,5162,4248,-884,30,,,
KITSAP,Initial claims,5,2019,5/1/19,529,524,433,5,96,,,
KITTITAS,Initial claims,5,2019,5/1/19,104,116,95,-12,9,,,
KLICKITAT,Initial claims,5,2019,5/1/19,93,63,78,30,15,,,
LEWIS,Initial claims,5,2019,5/1/19,228,335,213,-107,15,,,
LINCOLN,Initial claims,5,2019,5/1/19,15,15,17,0,-2,,,
MASON,Initial claims,5,2019,5/1/19,172,147,158,25,14,,,
OKANOGAN,Initial claims,5,2019,5/1/19,201,187,85,14,116,,,
PACIFIC,Initial claims,5,2019,5/1/19,54,64,42,-10,12,,,
PEND OREILLE,Initial claims,5,2019,5/1/19,29,40,21,-11,8,,,
PIERCE,Initial claims,5,2019,5/1/19,2455,2842,2256,-387,199,,,
SAN JUAN,Initial claims,5,2019,5/1/19,9,20,13,-11,-4,,,
SKAGIT,Initial claims,5,2019,5/1/19,590,561,438,29,152,,,
SKAMANIA,Initial claims,5,2019,5/1/19,43,32,21,11,22,,,
SNOHOMISH,Initial claims,5,2019,5/1/19,1902,2261,1761,-359,141,,,
SPOKANE,Initial claims,5,2019,5/1/19,1207,1418,1224,-211,-17,,,
STEVENS,Initial claims,5,2019,5/1/19,115,127,99,-12,16,,,
THURSTON,Initial claims,5,2019,5/1/19,715,786,637,-71,78,,,
WAHKIAKUM,Initial claims,5,2019,5/1/19,6,6,3,0,3,,,
WALLA WALLA,Initial claims,5,2019,5/1/19,163,108,120,55,43,,,
WHATCOM,Initial claims,5,2019,5/1/19,826,694,613,132,213,,,
WHITMAN,Initial claims,5,2019,5/1/19,52,30,58,22,-6,,,
YAKIMA,Initial claims,5,2019,5/1/19,1252,1205,1068,47,184,,,
WASHINGTON STATE,Initial claims,5,2019,5/1/19,19203,21257,17436,-2054,1767,,,
ADAMS,Continued claims,6,2019,6/1/19,96,139,86,-43,10,,,
ASOTIN,Continued claims,6,2019,6/1/19,59,88,68,-29,-9,,,
BENTON,Continued claims,6,2019,6/1/19,1336,1455,1388,-119,-52,,,
CHELAN,Continued claims,6,2019,6/1/19,584,693,563,-109,21,,,
CLALLAM,Continued claims,6,2019,6/1/19,409,432,371,-23,38,,,
CLARK,Continued claims,6,2019,6/1/19,2435,2312,1951,123,484,,,
